name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;985;0;1008;3057;1064;3057;1041;0
header;204;145;204;182;1829;182;1829;145
A;1004;213;1004;239;1025;239;1025;213
B;1012;882;1012;909;1033;909;1033;882
C;1014;1560;1014;1588;1034;1588;1034;1560
A;1009;1658;1009;1660;1013;1660;1013;1658
D;1023;2239;1023;2267;1046;2267;1046;2239
A;1001;2328;1001;2339;1006;2339;1006;2328
