name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;815;0;815;3057;881;3057;881;0
header;53;181;53;214;1668;214;1668;181
A;844;240;844;267;867;267;867;240
A;822;428;822;434;828;434;828;428
B;847;904;847;932;866;932;866;904
C;844;1570;844;1601;867;1601;867;1570
D;843;2243;843;2271;867;2271;867;2243
