name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1005;0;1028;3057;1083;3057;1060;0
header;220;157;220;190;1338;190;1338;157
A;1025;220;1025;248;1048;248;1048;220
B;1030;905;1030;931;1049;931;1049;905
C;1031;1639;1031;1668;1053;1668;1053;1639
D;1039;2320;1039;2348;1062;2348;1062;2320
