name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;844;0;844;3051;919;3051;896;0
header;65;164;65;199;1685;199;1685;164
A;864;227;864;255;885;255;885;227
B;865;906;865;932;884;932;884;906
C;861;1572;861;1599;881;1599;881;1572
A;866;1970;866;1971;866;1971;866;1970
D;862;2239;862;2265;883;2265;883;2239
