name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;817;0;840;3051;876;3051;876;0
header;45;191;45;221;1660;221;1660;191
A;842;256;842;281;861;281;861;256
B;843;904;843;929;862;929;862;904
C;840;1569;840;1597;860;1597;860;1569
D;840;2237;840;2265;862;2265;862;2237
