name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;988;0;1011;3051;1066;3051;1043;0
header;213;171;213;205;1833;205;1833;171
A;1010;231;1010;256;1030;256;1030;231
B;1014;903;1014;930;1033;930;1033;903
C;1016;1617;1016;1643;1036;1643;1036;1617
