name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1031;0;1008;3055;1060;3055;1083;0
header;239;175;239;207;1870;207;1870;175
A;1044;236;1044;263;1065;263;1065;236
B;1041;904;1041;933;1061;933;1061;904
C;1033;1574;1033;1603;1054;1603;1054;1574
A;1033;2034;1033;2038;1038;2038;1038;2034
D;1031;2245;1031;2271;1051;2271;1051;2245
B;1025;2746;1025;2759;1047;2759;1047;2746
