name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1006;0;983;3051;1035;3051;1058;0
header;224;169;224;202;1845;202;1845;169
A;1020;234;1020;261;1041;261;1041;234
B;1016;906;1016;933;1036;933;1036;906
C;1008;1571;1008;1597;1028;1597;1028;1571
D;1006;2252;1006;2281;1029;2281;1029;2252
