name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;877;0;877;3057;932;3057;932;0
header;90;138;90;171;1721;171;1721;138
A;902;204;902;231;921;231;921;204
B;894;925;894;954;917;954;917;925
C;893;1526;893;1556;915;1556;915;1526
D;896;2208;896;2235;917;2235;917;2208
A;919;2486;919;2493;925;2493;925;2486
A;912;2667;912;2667;912;2667;912;2667
A;928;2972;928;2972;928;2972;928;2972
