name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;829;0;852;3059;905;3059;882;0
header;48;162;48;192;1671;192;1671;162
A;850;226;850;253;870;253;870;226
B;852;913;852;943;873;943;873;913
C;857;1600;857;1628;877;1628;877;1600
D;863;2273;863;2298;885;2298;885;2273
A;855;2700;855;2701;857;2701;857;2700
