name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;877;0;900;3055;953;3055;930;0
header;91;224;91;258;1721;258;1721;224
A;894;287;894;315;915;315;915;287
B;902;962;902;992;924;992;924;962
C;905;1635;905;1663;925;1663;925;1635
D;915;2305;915;2332;936;2332;936;2305
