name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;858;0;858;3055;913;3055;913;0
header;84;163;84;197;1705;197;1705;163
A;880;228;880;257;902;257;902;228
B;880;897;880;926;900;926;900;897
C;875;1577;875;1607;896;1607;896;1577
D;877;2259;877;2287;898;2287;898;2259
