name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;264;0;502;3063;1017;3063;1063;0
header;170;168;170;207;1884;207;1884;168
A;816;563;816;578;825;578;825;563
B;663;605;663;621;673;621;673;605
B;409;683;409;708;424;708;424;683
B;1030;967;1030;987;1045;987;1045;967
A;635;1021;635;1033;642;1033;642;1021
B;723;1465;723;1483;737;1483;737;1465
