name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;839;0;839;3057;877;3057;900;0
header;31;182;31;218;1686;218;1686;182
A;866;245;866;273;889;273;889;245
B;858;915;858;942;878;942;878;915
A;846;1226;846;1226;846;1226;846;1226
C;853;1584;853;1610;873;1610;873;1584
D;858;2254;858;2280;878;2280;878;2254
B;867;2898;867;2919;883;2919;883;2898
