name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1010;0;1010;3051;1065;3051;1065;0
header;223;193;223;225;1861;225;1861;193
A;1024;255;1024;282;1045;282;1045;255
B;1026;926;1026;953;1047;953;1047;926
C;1025;1599;1025;1625;1045;1625;1045;1599
D;1029;2276;1029;2302;1050;2302;1050;2276
