name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;880;0;903;3057;955;3057;932;0
header;96;225;96;259;1724;259;1724;225
A;897;288;897;315;919;315;919;288
B;905;963;905;993;927;993;927;963
C;908;1636;908;1664;927;1664;927;1636
D;917;2306;917;2333;938;2333;938;2306
