name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1031;0;1031;3065;1083;3065;1083;0
header;245;166;245;198;1873;198;1873;166
A;1047;232;1047;255;1066;255;1066;232
B;1046;900;1046;927;1067;927;1067;900
C;1046;1568;1046;1596;1066;1596;1066;1568
D;1049;2237;1049;2263;1069;2263;1069;2237
