name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;800;0;869;3057;898;3057;898;0
header;45;172;45;206;1684;206;1684;172
A;859;232;859;259;880;259;880;232
B;869;895;869;922;889;922;889;895
A;855;1236;855;1236;855;1236;855;1236
C;875;1566;875;1594;895;1594;895;1566
D;879;2242;879;2270;906;2270;906;2242
