name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;848;0;848;3055;902;3055;902;0
header;46;142;46;177;1695;177;1695;142
A;872;206;872;234;892;234;892;206
B;867;865;867;892;887;892;887;865
C;863;1550;863;1577;883;1577;883;1550
D;863;2168;863;2195;885;2195;885;2168
