name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1046;0;1023;3055;1074;3055;1097;0
header;256;183;256;215;1893;215;1893;183
A;1061;246;1061;272;1082;272;1082;246
B;1057;914;1057;941;1076;941;1076;914
C;1048;1594;1048;1623;1069;1623;1069;1594
D;1045;2262;1045;2289;1065;2289;1065;2262
