name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;451;0;749;3049;1073;3049;890;0
header;74;180;74;209;1702;209;1702;180
B;721;295;721;311;729;311;729;295
A;880;336;880;363;902;363;902;336
B;883;1011;883;1037;904;1037;904;1011
B;735;1400;735;1415;744;1415;744;1400
C;881;1690;881;1718;902;1718;902;1690
B;637;1721;637;1736;646;1736;646;1721
A;694;1858;694;1874;702;1874;702;1858
A;674;1950;674;1965;682;1965;682;1950
D;881;2374;881;2401;903;2401;903;2374
A;906;2512;906;2512;906;2512;906;2512
