name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;791;0;837;3059;893;3059;870;0
header;49;125;49;161;1660;161;1660;125
A;844;189;844;216;865;216;865;189
B;839;864;839;891;860;891;860;864
A;812;1249;812;1265;821;1265;821;1249
C;843;1539;843;1567;864;1567;864;1539
D;850;2204;850;2232;873;2232;873;2204
