name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;881;0;881;3051;941;3051;918;0
header;84;179;84;215;1713;215;1713;179
A;897;252;897;276;914;276;914;252
B;895;841;895;871;918;871;918;841
C;897;1509;897;1537;918;1537;918;1509
D;900;2177;900;2206;922;2206;922;2177
