name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1006;0;1006;3059;1056;3059;1079;0
header;208;180;208;215;1841;215;1841;180
A;1015;247;1015;274;1037;274;1037;247
A;1026;895;1026;909;1033;909;1033;895
B;1016;1031;1016;1058;1036;1058;1036;1031
C;1018;1705;1018;1734;1040;1734;1040;1705
D;1025;2352;1025;2378;1046;2378;1046;2352
