name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;971;0;994;3055;1048;3055;1025;0
header;187;119;187;158;1815;158;1815;119
A;988;183;988;209;1009;209;1009;183
B;996;856;996;882;1015;882;1015;856
C;998;1522;998;1550;1018;1550;1018;1522
