name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;852;0;829;3055;882;3055;905;0
header;60;124;60;161;1691;161;1691;124
A;869;188;869;216;889;216;889;188
B;864;831;864;857;884;857;884;831
C;854;1494;854;1523;876;1523;876;1494
D;852;2166;852;2192;874;2192;874;2166
A;852;2210;852;2211;854;2211;854;2210
