name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;712;0;849;3057;898;3057;875;0
header;48;168;48;207;1679;207;1679;168
A;848;235;848;262;870;262;870;235
A;746;606;746;606;746;606;746;606
B;851;901;851;929;871;929;871;901
C;848;1571;848;1602;871;1602;871;1571
A;879;2158;879;2159;879;2159;879;2158
D;852;2237;852;2267;878;2267;878;2237
