name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;880;0;880;3057;935;3057;935;0
header;86;152;86;190;1724;190;1724;152
A;898;213;898;240;920;240;920;213
A;925;453;925;453;925;453;925;453
B;898;835;898;861;917;861;917;835
C;895;1501;895;1530;916;1530;916;1501
A;888;2185;888;2192;894;2192;894;2185
D;896;2267;896;2294;916;2294;916;2267
A;894;2343;894;2343;894;2343;894;2343
A;918;2594;918;2600;922;2600;922;2594
