name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;540;0;792;3055;1076;3055;1076;0
header;236;119;236;159;1866;159;1866;119
A;1035;186;1035;214;1057;214;1057;186
A;848;326;848;342;857;342;857;326
B;723;645;723;661;732;661;732;645
B;1039;878;1039;907;1060;907;1060;878
D;693;966;693;983;702;983;702;966
C;1039;1578;1039;1609;1060;1609;1060;1578
D;1040;2246;1040;2272;1061;2272;1061;2246
B;999;2842;999;2868;1017;2868;1017;2842
A;1061;2855;1061;2861;1066;2861;1066;2855
