name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;977;0;1000;3055;1051;3055;1028;0
header;190;164;190;203;1822;203;1822;164
A;987;70;987;70;988;70;988;70
A;995;232;995;256;1016;256;1016;232
B;1002;900;1002;927;1021;927;1021;900
C;1003;1565;1003;1592;1023;1592;1023;1565
D;1011;2287;1011;2316;1033;2316;1033;2287
B;1005;2681;1005;2695;1027;2695;1027;2681
