name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;440;0;716;3057;1053;3057;892;0
header;86;135;86;169;1710;169;1710;135
A;677;192;677;193;677;193;677;192
B;893;884;893;913;914;913;914;884
C;894;1557;894;1586;915;1586;915;1557
D;898;2239;898;2269;924;2269;924;2239
A;900;2453;900;2455;904;2455;904;2453
B;701;2583;701;2598;722;2598;722;2583
B;821;2590;821;2609;848;2609;848;2590
A;691;2618;691;2618;691;2618;691;2618
