name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;993;0;1016;3051;1059;3051;1059;0
header;220;140;220;173;1860;173;1860;140
A;1018;207;1018;234;1038;234;1038;207
B;1020;877;1020;904;1038;904;1038;877
C;1020;1556;1020;1582;1040;1582;1040;1556
D;1025;2229;1025;2255;1045;2255;1045;2229
