name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;851;0;828;3055;880;3055;903;0
header;68;114;68;151;1690;151;1690;114
A;868;178;868;205;888;205;888;178
B;863;820;863;847;883;847;883;820
C;853;1483;853;1512;874;1512;874;1483
D;851;2155;851;2182;872;2182;872;2155
A;851;2199;851;2200;853;2200;853;2199
