name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;524;0;892;3055;904;3055;1041;0
header;575;173;575;220;1272;220;1272;173
D;824;1255;824;1289;859;1289;859;1255
B;875;1474;875;1516;903;1516;903;1474
A;712;1686;712;1746;753;1746;753;1686
A;765;1687;765;1747;806;1747;806;1687
B;838;1820;838;1840;873;1840;873;1820
