name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;882;0;859;3051;913;3051;936;0
header;79;131;79;169;1717;169;1717;131
A;897;200;897;228;919;228;919;200
C;883;1516;883;1544;903;1544;903;1516
D;881;2190;881;2218;902;2218;902;2190
