name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;969;0;969;3051;1024;3051;1024;0
header;185;226;185;255;1821;255;1821;226
A;994;285;994;312;1012;312;1012;285
B;989;967;989;996;1011;996;1011;967
C;983;1660;983;1689;1005;1689;1005;1660
D;987;2357;987;2384;1009;2384;1009;2357
