name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;997;0;997;3051;1050;3051;1050;0
header;213;134;213;168;1841;168;1841;134
A;1012;201;1012;228;1032;228;1032;201
B;1013;871;1013;898;1031;898;1031;871
C;1012;1551;1012;1577;1032;1577;1032;1551
D;1017;2223;1017;2250;1037;2250;1037;2223
