name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;839;0;862;3055;913;3055;890;0
header;60;125;60;155;1678;155;1678;125
A;860;188;860;215;880;215;880;188
B;865;865;865;891;884;891;884;865
C;865;1532;865;1560;886;1560;886;1532
D;873;2199;873;2225;893;2225;893;2199
