name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;832;0;832;3055;885;3055;885;0
header;664;134;664;167;1676;167;1676;134
A;852;199;852;225;872;225;872;199
B;851;865;851;893;870;893;870;865
C;846;1538;846;1565;866;1565;866;1538
D;850;2220;850;2246;871;2246;871;2220
