name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1074;0;1120;3053;1829;3053;1583;0
header;1027;1464;1027;1516;1144;1516;1144;1464
A;1104;1451;1104;1458;1113;1458;1113;1451
