name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;843;0;866;3055;923;3055;900;0
header;57;158;57;190;1688;190;1688;158
A;867;226;867;254;888;254;888;226
B;873;907;873;933;892;933;892;907
C;872;1593;872;1621;892;1621;892;1593
D;878;2260;878;2286;899;2286;899;2260
