name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;813;0;836;3057;891;3057;868;0
header;40;166;40;204;1662;204;1662;166
A;838;234;838;264;860;264;860;234
B;837;916;837;945;859;945;859;916
C;840;1594;840;1624;862;1624;862;1594
D;848;2219;848;2247;871;2247;871;2219
A;834;2718;834;2718;834;2718;834;2718
