name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;984;0;984;3055;1037;3055;1037;0
header;200;112;200;147;1826;147;1826;112
A;1001;178;1001;206;1022;206;1022;178
B;998;853;998;880;1018;880;1018;853
C;999;1540;999;1569;1020;1569;1020;1540
D;1002;2322;1002;2351;1025;2351;1025;2322
