name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1034;0;1011;3055;1071;3055;1071;0
header;227;164;227;198;1869;198;1869;164
A;1027;230;1027;256;1049;256;1049;230
B;1036;909;1036;936;1056;936;1056;909
C;1036;1695;1036;1723;1056;1723;1056;1695
D;1034;2369;1034;2396;1055;2396;1055;2369
C;1028;2681;1028;2707;1052;2707;1052;2681
