name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;857;0;834;3057;901;3057;901;0
header;78;143;78;193;1808;193;1808;143
B;866;882;866;912;888;912;888;882
C;862;1555;862;1583;883;1583;883;1555
A;841;2178;841;2184;847;2184;847;2178
D;866;2222;866;2250;888;2250;888;2222
