name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;992;0;992;3051;1047;3051;1047;0
header;210;137;210;171;1842;171;1842;137
A;1009;203;1009;231;1029;231;1029;203
B;1010;874;1010;901;1028;901;1028;874
C;1009;1554;1009;1579;1029;1579;1029;1554
D;1014;2226;1014;2253;1034;2253;1034;2226
