name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;857;0;880;3059;933;3059;910;0
header;68;189;68;221;1794;221;1794;189
A;876;252;876;279;899;279;899;252
A;877;503;877;507;877;507;877;503
B;882;934;882;960;901;960;901;934
C;884;1611;884;1639;905;1639;905;1611
A;897;2146;897;2151;902;2151;902;2146
D;892;2285;892;2311;912;2311;912;2285
