name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;583;0;901;3051;927;3051;878;0
header;47;185;47;216;1678;216;1678;185
A;852;247;852;274;874;274;874;247
A;715;436;715;450;723;450;723;436
B;855;926;855;953;874;953;874;926
A;722;938;722;945;728;945;728;938
A;734;1167;734;1183;742;1183;742;1167
C;855;1603;855;1632;876;1632;876;1603
D;861;2269;861;2296;882;2296;882;2269
