name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;867;0;867;3057;923;3057;923;0
header;84;162;84;196;1705;196;1705;162
A;891;229;891;256;912;256;912;229
B;886;899;886;925;907;925;907;899
C;881;1573;881;1601;905;1601;905;1573
D;885;2246;885;2272;905;2272;905;2246
A;909;2953;909;2953;911;2953;911;2953
