name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;948;0;925;3063;1275;3063;1137;0
header;103;177;103;219;1734;219;1734;177
A;1130;943;1130;959;1138;959;1138;943
