name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;864;0;841;3059;900;3059;900;0
header;58;155;58;190;1704;190;1704;155
A;863;225;863;250;885;250;885;225
B;863;900;863;927;884;927;884;900
C;861;1577;861;1604;883;1604;883;1577
D;863;2242;863;2270;885;2270;885;2242
B;868;2861;868;2879;884;2879;884;2861
