name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1023;0;1023;3057;1075;3057;1075;0
header;236;156;236;191;1867;191;1867;156
A;1037;209;1037;236;1059;236;1059;209
B;1042;875;1042;903;1062;903;1062;875
C;1036;1544;1036;1573;1057;1573;1057;1544
D;1037;2213;1037;2243;1063;2243;1063;2213
A;1062;2313;1062;2315;1064;2315;1064;2313
A;1057;2623;1057;2624;1059;2624;1059;2623
