name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;875;0;830;3053;920;3053;965;0
header;78;154;78;191;1700;191;1700;154
A;882;221;882;248;904;248;904;221
B;880;890;880;917;900;917;900;890
C;878;1555;878;1584;899;1584;899;1555
D;878;2234;878;2261;900;2261;900;2234
