name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;684;0;753;3051;867;3051;867;0
header;18;164;18;197;1652;197;1652;164
A;832;234;832;262;856;262;856;234
A;748;250;748;263;755;263;755;250
C;721;568;721;595;739;595;739;568
B;830;914;830;942;852;942;852;914
C;831;1582;831;1612;851;1612;851;1582
B;803;1586;803;1604;813;1604;813;1586
D;831;2299;831;2326;852;2326;852;2299
