name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1014;0;991;3059;1045;3059;1068;0
header;203;139;203;169;1848;169;1848;139
A;1019;200;1019;226;1039;226;1039;200
B;1022;869;1022;895;1042;895;1042;869
C;1018;1537;1018;1568;1040;1568;1040;1537
D;1017;2211;1017;2237;1037;2237;1037;2211
