name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;367;0;505;3053;877;3053;877;0
header;60;197;60;238;1672;238;1672;197
A;850;262;850;290;872;290;872;262
A;458;532;458;532;458;532;458;532
B;847;930;847;956;868;956;868;930
A;820;1093;820;1101;828;1101;828;1093
D;656;1185;656;1202;665;1202;665;1185
C;840;1595;840;1622;860;1622;860;1595
A;499;1780;499;1796;507;1796;507;1780
D;842;2260;842;2287;865;2287;865;2260
A;840;2910;840;2936;850;2936;850;2910
