name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1061;0;1038;3057;1091;3057;1114;0
header;277;152;277;186;1903;186;1903;152
A;1072;219;1072;248;1095;248;1095;219
B;1071;903;1071;929;1091;929;1091;903
C;1067;1517;1067;1546;1087;1546;1087;1517
D;1064;2188;1064;2215;1084;2215;1084;2188
