name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;950;0;973;3059;1027;3059;1004;0
header;167;93;167;130;1891;130;1891;93
A;969;152;969;179;990;179;990;152
B;976;825;976;853;996;853;996;825
C;977;1493;977;1521;997;1521;997;1493
D;983;2184;983;2212;1006;2212;1006;2184
