name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;909;0;932;3055;986;3055;963;0
header;127;160;127;204;1757;204;1757;160
A;926;226;926;256;950;256;950;226
B;935;895;935;920;953;920;953;895
C;937;1571;937;1598;957;1598;957;1571
D;945;2247;945;2273;966;2273;966;2247
