name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;975;0;975;3051;1031;3051;1031;0
header;196;179;196;215;1826;215;1826;179
A;994;253;994;279;1013;279;1013;253
B;998;926;998;952;1017;952;1017;926
C;994;1589;994;1617;1015;1617;1015;1589
D;994;2251;994;2277;1014;2277;1014;2251
