name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;987;0;987;3055;1024;3055;1047;0
header;205;153;205;183;1832;183;1832;153
A;1008;218;1008;245;1027;245;1027;218
B;1007;884;1007;909;1025;909;1025;884
C;997;1549;997;1576;1017;1576;1017;1549
D;999;2223;999;2251;1020;2251;1020;2223
