name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;835;0;835;3051;889;3051;889;0
header;60;164;60;200;1677;200;1677;164
A;856;233;856;256;876;256;876;233
B;855;899;855;925;874;925;874;899
C;853;1576;853;1605;873;1605;873;1576
D;854;2349;854;2376;874;2376;874;2349
