name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1015;0;1015;3055;1073;3055;1073;0
header;224;167;224;200;1856;200;1856;167
A;1030;230;1030;258;1049;258;1049;230
B;1035;906;1035;933;1054;933;1054;906
C;1027;1593;1027;1622;1048;1622;1048;1593
A;1015;2113;1015;2115;1019;2115;1019;2113
D;1037;2223;1037;2249;1058;2249;1058;2223
A;1039;2265;1039;2267;1041;2267;1041;2265
