name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;859;0;882;3059;953;3059;907;0
header;65;171;65;206;1697;206;1697;171
A;874;240;874;266;893;266;893;240
B;881;909;881;936;902;936;902;909
C;889;1609;889;1636;908;1636;908;1609
D;901;2286;901;2312;921;2312;921;2286
